case_id,prompt_condition,replicate,n_judges,clarity_judge_std,clarity_exact_agreement,completeness_judge_std,completeness_exact_agreement,concision_judge_std,concision_exact_agreement,semantic_plausibility_judge_std,semantic_plausibility_exact_agreement,audit_usefulness_judge_std,audit_usefulness_exact_agreement,actionability_judge_std,actionability_exact_agreement,overall_quality_judge_std,overall_quality_exact_agreement
exp4_07f7eab6526a79eb,label_visible_bias_probe,2,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_07f7eab6526a79eb,label_visible_bias_probe,3,3,0.4714045207910317,0,0.0,1,0.0,1,0.4714045207910317,0,0.0,1,0.4714045207910317,0,0.0,1
exp4_07f7eab6526a79eb,rubric_alt_sensitivity,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_07f7eab6526a79eb,rubric_alt_sensitivity,2,3,0.4714045207910317,0,0.0,1,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_07f7eab6526a79eb,rubric_alt_sensitivity,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_084580efd1317ebc,hidden_label_primary,1,3,0.816496580927726,0,0.4714045207910317,0,1.699673171197595,0,1.247219128924647,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_084580efd1317ebc,hidden_label_primary,2,3,0.4714045207910317,0,0.0,1,1.247219128924647,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_084580efd1317ebc,hidden_label_primary,3,3,0.0,1,0.0,1,1.4142135623730951,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_084580efd1317ebc,label_visible_bias_probe,1,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084580efd1317ebc,label_visible_bias_probe,2,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084580efd1317ebc,label_visible_bias_probe,3,3,0.816496580927726,0,0.4714045207910317,0,1.4142135623730951,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084580efd1317ebc,rubric_alt_sensitivity,1,3,0.4714045207910317,0,0.0,1,1.247219128924647,0,0.816496580927726,0,0.4714045207910317,0,0.0,1,0.0,1
exp4_084580efd1317ebc,rubric_alt_sensitivity,2,3,0.9428090415820634,0,0.0,1,1.247219128924647,0,0.4714045207910317,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_084580efd1317ebc,rubric_alt_sensitivity,3,3,0.4714045207910317,0,0.0,1,1.247219128924647,0,0.816496580927726,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_084efba639afd972,hidden_label_primary,1,3,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,hidden_label_primary,2,3,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,hidden_label_primary,3,3,0.816496580927726,0,0.4714045207910317,0,1.4142135623730951,0,1.247219128924647,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,label_visible_bias_probe,1,3,0.816496580927726,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,label_visible_bias_probe,2,3,0.816496580927726,0,0.4714045207910317,0,1.247219128924647,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,label_visible_bias_probe,3,3,0.4714045207910317,0,0.4714045207910317,0,0.9428090415820634,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,rubric_alt_sensitivity,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_084efba639afd972,rubric_alt_sensitivity,2,3,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_084efba639afd972,rubric_alt_sensitivity,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0997a6b55f4ecd12,hidden_label_primary,1,3,0.0,1,0.0,1,0.0,1,0.9428090415820634,0,0.0,1,0.0,1,0.0,1
exp4_0997a6b55f4ecd12,hidden_label_primary,2,3,0.9428090415820634,0,0.4714045207910317,0,1.247219128924647,0,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0997a6b55f4ecd12,hidden_label_primary,3,3,0.9428090415820634,0,0.4714045207910317,0,1.247219128924647,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0997a6b55f4ecd12,label_visible_bias_probe,1,3,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.816496580927726,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_0997a6b55f4ecd12,label_visible_bias_probe,2,3,0.4714045207910317,0,0.0,1,1.247219128924647,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_0997a6b55f4ecd12,label_visible_bias_probe,3,3,0.4714045207910317,0,0.9428090415820634,0,0.9428090415820634,0,0.9428090415820634,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_0997a6b55f4ecd12,rubric_alt_sensitivity,1,3,0.9428090415820634,0,0.4714045207910317,0,1.8856180831641267,0,0.9428090415820634,0,0.9428090415820634,0,0.4714045207910317,0,0.9428090415820634,0
exp4_0997a6b55f4ecd12,rubric_alt_sensitivity,2,3,1.4142135623730951,0,0.4714045207910317,0,1.632993161855452,0,1.632993161855452,0,0.9428090415820634,0,0.4714045207910317,0,0.9428090415820634,0
exp4_0997a6b55f4ecd12,rubric_alt_sensitivity,3,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,hidden_label_primary,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,hidden_label_primary,2,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,hidden_label_primary,3,3,0.4714045207910317,0,0.0,1,1.4142135623730951,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,label_visible_bias_probe,1,3,0.4714045207910317,0,0.0,1,0.816496580927726,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,label_visible_bias_probe,2,3,0.4714045207910317,0,0.0,1,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.0,1,0.0,1
exp4_0bb8592dcc826334,label_visible_bias_probe,3,3,0.4714045207910317,0,0.0,1,1.247219128924647,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,rubric_alt_sensitivity,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,rubric_alt_sensitivity,2,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0bb8592dcc826334,rubric_alt_sensitivity,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0c57055995cafaca,hidden_label_primary,1,3,1.4142135623730951,0,0.4714045207910317,0,1.699673171197595,0,1.247219128924647,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0c57055995cafaca,hidden_label_primary,2,3,0.816496580927726,0,0.4714045207910317,0,1.4142135623730951,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0c57055995cafaca,hidden_label_primary,3,3,1.4142135623730951,0,0.4714045207910317,0,1.699673171197595,0,1.247219128924647,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0c57055995cafaca,label_visible_bias_probe,1,3,1.4142135623730951,0,0.4714045207910317,0,1.8856180831641267,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.9428090415820634,0
exp4_0c57055995cafaca,label_visible_bias_probe,2,3,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_0c57055995cafaca,label_visible_bias_probe,3,3,1.247219128924647,0,0.4714045207910317,0,1.247219128924647,0,0.816496580927726,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_0c57055995cafaca,rubric_alt_sensitivity,1,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0c57055995cafaca,rubric_alt_sensitivity,2,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0c57055995cafaca,rubric_alt_sensitivity,3,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0da6a71373977fce,hidden_label_primary,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,hidden_label_primary,2,3,1.4142135623730951,0,0.0,1,1.4142135623730951,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,hidden_label_primary,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,label_visible_bias_probe,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,label_visible_bias_probe,2,3,0.4714045207910317,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_0da6a71373977fce,label_visible_bias_probe,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,rubric_alt_sensitivity,1,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,rubric_alt_sensitivity,2,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0da6a71373977fce,rubric_alt_sensitivity,3,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_0f6578287491844e,hidden_label_primary,1,3,1.247219128924647,0,0.816496580927726,0,1.4142135623730951,0,1.4142135623730951,0,0.816496580927726,0,0.9428090415820634,0,0.816496580927726,0
exp4_0f6578287491844e,hidden_label_primary,2,3,1.247219128924647,0,0.816496580927726,0,0.816496580927726,0,0.0,1,0.816496580927726,0,0.816496580927726,0,0.816496580927726,0
exp4_0f6578287491844e,hidden_label_primary,3,3,1.247219128924647,0,0.816496580927726,0,1.699673171197595,0,1.4142135623730951,0,0.816496580927726,0,0.816496580927726,0,0.816496580927726,0
exp4_0f6578287491844e,label_visible_bias_probe,1,3,1.4142135623730951,0,0.816496580927726,0,1.8856180831641267,0,1.699673171197595,0,1.247219128924647,0,0.816496580927726,0,1.247219128924647,0
exp4_0f6578287491844e,label_visible_bias_probe,2,3,0.9428090415820634,0,0.0,1,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.816496580927726,0,0.816496580927726,0
exp4_0f6578287491844e,label_visible_bias_probe,3,3,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0,0.816496580927726,0,0.4714045207910317,0
exp4_0f6578287491844e,rubric_alt_sensitivity,1,3,1.4142135623730951,0,0.9428090415820634,0,1.4142135623730951,0,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0f6578287491844e,rubric_alt_sensitivity,2,3,0.9428090415820634,0,0.9428090415820634,0,1.247219128924647,0,1.247219128924647,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_0f6578287491844e,rubric_alt_sensitivity,3,3,0.9428090415820634,0,0.9428090415820634,0,1.4142135623730951,0,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_103d89f1e4cb72f6,hidden_label_primary,1,3,0.9428090415820634,0,0.4714045207910317,0,1.247219128924647,0,1.247219128924647,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0
exp4_103d89f1e4cb72f6,hidden_label_primary,2,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.816496580927726,0,0.9428090415820634,0,0.4714045207910317,0,0.4714045207910317,0
exp4_103d89f1e4cb72f6,hidden_label_primary,3,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.816496580927726,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_103d89f1e4cb72f6,label_visible_bias_probe,1,3,0.9428090415820634,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_103d89f1e4cb72f6,label_visible_bias_probe,2,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
exp4_103d89f1e4cb72f6,label_visible_bias_probe,3,3,0.4714045207910317,0,0.0,1,1.4142135623730951,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_103d89f1e4cb72f6,rubric_alt_sensitivity,1,3,0.4714045207910317,0,0.0,1,0.4714045207910317,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_103d89f1e4cb72f6,rubric_alt_sensitivity,2,3,0.0,1,0.0,1,0.4714045207910317,0,0.0,1,0.0,1,0.0,1,0.0,1
exp4_103d89f1e4cb72f6,rubric_alt_sensitivity,3,3,0.4714045207910317,0,0.0,1,0.4714045207910317,0,0.4714045207910317,0,0.0,1,0.0,1,0.0,1
exp4_10ccf6bdc14f2a99,hidden_label_primary,1,3,1.4142135623730951,0,0.4714045207910317,0,1.699673171197595,0,1.699673171197595,0,0.9428090415820634,0,0.4714045207910317,0,0.9428090415820634,0
exp4_10ccf6bdc14f2a99,hidden_label_primary,2,3,1.4142135623730951,0,0.4714045207910317,0,1.8856180831641267,0,1.699673171197595,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_10ccf6bdc14f2a99,hidden_label_primary,3,3,0.4714045207910317,0,0.4714045207910317,0,1.4142135623730951,0,1.4142135623730951,0,0.4714045207910317,0,0.4714045207910317,0,0.4714045207910317,0
exp4_10ccf6bdc14f2a99,label_visible_bias_probe,1,3,1.247219128924647,0,0.4714045207910317,0,0.816496580927726,0,0.9428090415820634,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_10ccf6bdc14f2a99,label_visible_bias_probe,2,3,1.247219128924647,0,0.4714045207910317,0,0.816496580927726,0,0.9428090415820634,0,0.816496580927726,0,0.4714045207910317,0,0.816496580927726,0
exp4_10ccf6bdc14f2a99,label_visible_bias_probe,3,3,1.247219128924647,0,0.816496580927726,0,0.816496580927726,0,0.816496580927726,0,0.9428090415820634,0,0.4714045207910317,0,0.816496580927726,0
exp4_10ccf6bdc14f2a99,rubric_alt_sensitivity,1,3,0.4714045207910317,0,0.4714045207910317,0,1.4142135623730951,0,0.9428090415820634,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
exp4_10ccf6bdc14f2a99,rubric_alt_sensitivity,2,3,0.9428090415820634,0,0.4714045207910317,0,1.8856180831641267,0,0.9428090415820634,0,0.4714045207910317,0,0.0,1,0.4714045207910317,0
